150,31,58,30,0,0
151,31,83,16,6,34
152,31,76,9,0,0
153,79,10,54,66,0
154,51,64,31,70,82
155,63,65,2,55,0
156,15,32,70,0,0
157,19,6,30,67,0
158,49,70,35,21,0
159,51,8,9,85,0
160,33,71,0,0,0
161,28,0,0,0,0
162,70,0,0,0,0
163,55,18,23,78,9
164,35,0,0,0,0
165,84,18,72,48,6
166,70,4,71,34,76
167,13,51,38,57,0
168,32,35,37,78,0
169,2,0,0,0,0
170,58,18,10,0,0
171,51,10,0,0,0
172,71,33,89,63,0
173,49,38,83,73,44
174,1,79,34,12,0
175,71,32,44,30,67
176,74,51,18,67,35
177,58,28,59,88,6
178,50,71,0,0,0
179,48,43,0,0,0
180,19,27,50,43,67
181,59,32,20,70,0
182,47,20,45,51,43
183,11,70,4,47,0
184,51,0,0,0,0
185,43,0,0,0,0
186,80,15,79,32,58
187,22,18,0,0,0
188,47,0,0,0,0
189,71,0,0,0,0
190,38,22,0,0,0
191,58,76,19,0,0
192,84,60,0,0,0
193,49,44,59,78,52
194,2,6,48,67,14
195,72,31,15,52,18
196,76,15,78,18,31
197,52,55,0,0,0
198,20,0,0,0,0
199,36,76,55,18,11
200,70,18,0,0,0
201,11,16,63,18,0
202,31,0,0,0,0
203,4,0,0,0,0
204,22,18,71,77,48
205,1,0,0,0,0
206,70,32,67,25,21
207,67,63,32,31,72
208,67,70,2,55,0
209,59,30,54,10,58
210,76,0,0,0,0
211,12,0,0,0,0
212,52,34,0,0,0
213,27,6,0,0,0
214,76,83,0,0,0
215,31,75,22,63,59
216,70,10,50,21,67
217,27,55,34,64,0
218,1,66,69,0,0
219,31,70,15,16,50
220,70,31,66,22,44
221,55,79,76,0,0
222,2,31,67,48,28
223,4,55,44,0,0
224,33,44,48,2,67
225,14,1,34,44,35
226,18,71,0,0,0
227,34,70,48,66,6
228,35,28,39,4,50
229,43,11,0,0,0
230,22,59,30,71,0
231,60,15,47,33,0
232,66,71,35,16,15
233,82,30,77,55,20
234,60,34,4,0,0
235,68,51,70,31,0
236,28,71,2,40,18
237,68,0,0,0,0
238,59,35,60,70,66
239,47,69,51,44,0
240,18,10,50,77,34
241,55,87,11,51,19
242,58,49,0,0,0
243,4,15,68,59,1
244,34,2,0,0,0
245,71,34,0,0,0
246,52,0,0,0,0
247,5,52,69,44,0
248,8,2,90,0,0
249,15,0,0,0,0
250,78,79,0,0,0
251,49,0,0,0,0
252,21,78,55,57,83
253,19,65,53,70,67
254,49,34,18,35,0
255,35,44,71,69,0
256,69,70,0,0,0
257,6,58,83,0,0
258,76,0,0,0,0
259,35,50,10,21,0
260,33,90,77,70,31
261,35,15,1,30,6
262,44,43,8,50,71
263,49,11,71,34,28
264,59,34,15,2,46
265,58,0,0,0,0
266,47,0,0,0,0
267,37,30,0,0,0
268,15,5,33,2,0
269,35,10,58,63,0
270,50,13,67,49,31
271,10,0,0,0,0
272,10,55,31,71,0
273,78,0,0,0,0
274,30,90,44,65,0
275,67,0,0,0,0
276,50,34,66,35,51
277,50,64,11,0,0
278,69,0,0,0,0
279,51,0,0,0,0
280,28,38,60,0,0
281,46,71,0,0,0
282,72,31,34,76,0
283,11,79,54,6,35
284,34,22,11,59,76
285,29,0,0,0,0
286,13,78,76,16,52
287,70,82,15,49,18
288,88,0,0,0,0
289,74,22,30,0,0
290,28,50,30,67,18
291,69,0,0,0,0
292,50,49,0,0,0
293,90,39,45,0,0
294,15,31,0,0,0
295,30,5,0,0,0
296,46,59,0,0,0
297,59,0,0,0,0
298,2,0,0,0,0
299,31,55,67,30,70
300,71,18,74,19,0
301,87,50,71,0,0
302,50,70,60,51,68
303,52,0,0,0,0
304,65,43,58,0,0
305,11,0,0,0,0
306,11,51,31,19,0
307,67,0,0,0,0
308,76,71,72,0,0
309,35,4,30,0,0
310,31,58,0,0,0
311,31,0,0,0,0
312,36,31,60,77,30
313,72,57,58,75,15
314,29,1,6,51,0
315,88,72,6,0,0
316,57,77,60,39,31
317,6,30,49,31,0
318,70,2,0,0,0
319,46,76,50,58,67
320,28,89,88,60,6
321,43,28,0,0,0
322,4,50,28,43,0
323,27,51,10,48,8
324,90,83,1,38,15
325,58,0,0,0,0
326,31,29,83,45,74
327,77,19,72,0,0
328,76,35,70,60,4
329,27,0,0,0,0
330,67,8,58,0,0
331,66,0,0,0,0
332,83,55,72,18,0
333,65,2,0,0,0
334,38,51,10,0,0
335,58,30,49,56,34
336,23,0,0,0,0
337,58,0,0,0,0
338,24,58,28,71,0
339,31,11,25,6,2
340,58,4,90,39,0
341,30,89,83,27,15
342,30,35,0,0,0
343,71,11,35,45,68
344,18,76,72,71,36
345,2,31,0,0,0
346,74,0,0,0,0
347,31,61,30,76,0
348,88,34,30,58,15
349,6,2,38,23,4
350,34,65,63,15,0
351,76,31,34,4,0
352,6,21,39,0,0
353,64,30,52,18,71
354,30,51,0,0,0
355,79,51,0,0,0
356,50,0,0,0,0
357,4,74,6,43,0
358,83,31,71,43,0
359,13,45,31,2,10
360,48,0,0,0,0
361,48,71,0,0,0
362,60,90,0,0,0
363,65,2,64,30,34
364,82,55,44,0,0
365,76,2,54,0,0
366,30,0,0,0,0
367,25,55,82,30,0
368,8,76,0,0,0
369,8,78,38,67,76
370,49,0,0,0,0
371,76,33,2,71,34
372,18,71,6,66,0
373,44,0,0,0,0
374,15,34,78,6,55
375,19,33,49,10,0
376,77,53,43,0,0
377,12,77,2,45,18
378,2,80,52,4,41
379,82,35,45,63,0
380,53,67,32,4,28
381,33,30,70,44,8
382,31,15,47,70,72
383,16,71,34,50,0
384,78,62,63,51,89
385,78,12,44,15,35
386,28,74,34,43,0
387,30,49,38,0,0
388,90,77,19,39,2
389,49,70,71,2,19
390,82,34,35,0,0
391,89,46,2,16,52
392,35,43,30,0,0
393,71,10,0,0,0
394,34,55,28,31,70
395,31,0,0,0,0
396,78,0,0,0,0
397,15,34,59,0,0
398,13,64,35,15,88
399,14,87,8,35,0
400,50,1,54,70,74
401,35,68,31,18,34
402,18,72,0,0,0
403,71,0,0,0,0
404,12,82,34,0,0
405,46,88,44,13,0
406,47,46,2,18,58
407,38,52,84,0,0
408,32,19,88,78,0
409,55,0,0,0,0
410,34,0,0,0,0
411,20,21,65,84,6
412,71,32,0,0,0
413,65,0,0,0,0
414,65,33,90,35,0
415,84,64,50,57,20
416,43,78,0,0,0
417,30,64,74,31,0
418,3,71,58,65,76
419,35,70,4,10,34
420,43,70,83,47,8
421,66,78,83,80,89
422,34,0,0,0,0
423,2,89,50,30,0
424,9,13,77,71,51
425,65,31,49,15,76
426,48,59,71,35,68
427,45,0,0,0,0
428,38,0,0,0,0
429,49,23,0,0,0
430,83,0,0,0,0
431,69,32,58,60,34
432,87,52,58,51,72
433,76,46,30,0,0
434,8,58,37,39,51
435,34,52,43,31,1
436,18,0,0,0,0
437,72,52,30,34,0
438,38,29,70,53,71
439,8,3,35,39,0
440,33,43,58,0,0
441,25,20,49,71,51
442,4,34,16,66,11
443,6,1,24,77,0
444,90,9,76,0,0
445,38,58,21,83,0
446,32,35,0,0,0
447,5,2,49,76,35
448,1,66,52,56,0
449,34,10,0,0,0
450,46,21,19,6,35
451,6,28,0,0,0
452,35,49,5,3,0
453,35,36,38,13,0
454,89,76,0,0,0
455,71,15,2,0,0
456,70,22,60,2,0
457,37,10,0,0,0
458,11,0,0,0,0
459,55,76,79,51,0
460,78,35,0,0,0
461,76,88,68,0,0
462,18,47,67,8,0
463,18,53,15,11,49
464,56,15,63,0,0
465,49,6,31,0,0
466,33,83,76,30,50
467,38,0,0,0,0
468,50,11,0,0,0
469,34,13,44,4,60
470,29,70,90,11,38
471,18,35,0,0,0
472,2,71,4,70,28
473,71,67,15,49,31
474,72,0,0,0,0
475,57,52,74,41,51
476,49,0,0,0,0
477,6,60,80,15,87
478,18,15,71,35,0
479,33,3,22,49,0
480,1,15,28,70,87
481,83,46,18,56,0
482,84,79,18,64,0
483,33,76,68,0,0
484,49,51,83,74,0
485,6,89,33,51,0
486,15,64,18,83,0
487,66,0,0,0,0
488,19,0,0,0,0
489,52,0,0,0,0
490,35,67,23,61,46
491,1,0,0,0,0
492,31,52,83,0,0
493,31,28,6,51,2
494,82,31,2,67,65
495,67,2,55,79,47
496,35,70,0,0,0
497,11,30,71,29,0
498,2,0,0,0,0
499,2,43,15,0,0
500,76,0,0,0,0
501,71,51,33,4,11
502,67,31,63,35,50
503,48,47,70,10,0
504,15,83,38,6,0
505,65,20,18,0,0
506,32,47,76,58,49
507,8,67,78,51,0
508,48,10,34,0,0
509,70,50,35,37,89
510,48,0,0,0,0
511,49,34,0,0,0
512,4,51,0,0,0
513,1,76,0,0,0
514,67,31,60,0,0
515,28,0,0,0,0
516,39,29,16,0,0
517,2,11,1,76,0
518,29,30,48,70,0
519,19,34,35,51,64
520,74,0,0,0,0
521,44,19,30,59,0
522,83,55,51,21,0
523,9,51,72,0,0
524,63,6,49,0,0
525,57,11,29,34,10
526,31,83,1,28,35
527,70,0,0,0,0
528,76,35,2,58,25
529,51,50,0,0,0
530,34,35,60,6,76
531,30,0,0,0,0
532,35,58,76,31,13
533,68,78,33,0,0
534,28,50,61,2,70
535,50,89,83,52,0
536,46,0,0,0,0
537,31,2,6,35,48
538,25,0,0,0,0
539,1,0,0,0,0
540,35,62,18,34,50
541,69,71,78,0,0
542,4,31,33,38,51
543,82,76,30,2,0
544,16,31,0,0,0
545,82,67,18,4,48
546,60,34,0,0,0
547,37,83,77,34,78
548,33,0,0,0,0
549,11,51,34,30,0
550,10,35,38,24,0
551,1,11,34,50,0
552,18,34,49,1,0
553,29,13,8,10,48
554,35,38,33,31,0
555,55,30,34,76,68
556,8,31,71,64,33
557,15,2,1,8,0
558,52,76,71,0,0
559,18,8,35,67,0
560,34,82,0,0,0
561,49,0,0,0,0
562,8,33,0,0,0
563,48,71,11,37,70
564,6,0,0,0,0
565,34,74,6,18,67
566,10,6,0,0,0
567,57,70,64,14,18
568,35,66,30,0,0
569,35,10,34,58,2
570,70,4,44,33,18
571,32,51,59,69,0
572,31,0,0,0,0
573,36,1,54,38,0
574,49,50,76,60,0
575,90,56,15,70,71
576,16,0,0,0,0
577,21,0,0,0,0
578,30,34,86,0,0
579,37,47,63,83,0
580,31,70,58,0,0
581,6,83,79,27,31
582,76,39,6,0,0
583,34,18,52,13,0
584,32,30,53,78,0
585,44,68,0,0,0
586,74,0,0,0,0
587,58,50,47,51,0
588,31,1,70,71,0
589,20,51,0,0,0
590,83,0,0,0,0
591,50,2,0,0,0
592,58,74,10,31,0
593,77,76,2,37,39
594,63,48,33,50,52
595,24,34,0,0,0
596,30,82,0,0,0
597,15,11,0,0,0
598,4,0,0,0,0
599,15,47,44,0,0
600,45,55,37,61,10
601,24,43,38,0,0
602,71,0,0,0,0
603,85,28,74,67,55
604,15,69,35,51,89
605,79,15,45,49,0
606,37,79,19,0,0
607,30,79,83,6,0
608,2,18,44,0,0
609,75,48,0,0,0
610,39,36,30,70,43
611,47,55,65,0,0
612,78,70,64,0,0
613,20,2,70,31,47
614,35,0,0,0,0
615,37,18,63,0,0
616,18,0,0,0,0
617,35,56,58,50,66
618,31,6,68,57,70
619,67,90,2,0,0
620,30,64,47,82,10
621,67,57,35,59,52
622,6,89,43,87,51
623,10,33,29,0,0
624,63,0,0,0,0
625,11,1,78,70,18
626,65,16,15,70,0
627,8,35,70,22,2
628,4,55,0,0,0
629,49,18,2,0,0
630,65,78,0,0,0
631,31,36,72,51,21
632,30,28,2,15,0
633,84,0,0,0,0
634,76,49,43,77,51
635,71,11,89,8,0
636,11,0,0,0,0
637,33,0,0,0,0
638,70,4,0,0,0
639,29,10,84,44,0
640,76,0,0,0,0
641,31,83,67,66,0
642,31,32,65,0,0
643,35,34,63,31,0
644,30,68,31,12,58
645,58,39,37,21,50
646,71,0,0,0,0
647,18,8,33,52,0
648,56,57,6,4,34
649,57,1,23,0,0
650,48,50,78,0,0
651,14,71,19,65,87
652,71,2,0,0,0
653,2,71,18,0,0
654,31,8,39,28,15
655,78,0,0,0,0
656,46,83,0,0,0
657,48,31,69,49,0
658,84,18,55,72,67
659,55,18,30,31,49
660,51,60,0,0,0
661,83,70,22,78,0
662,19,11,66,28,4
663,71,11,70,0,0
664,39,43,69,67,71
665,1,15,70,0,0
666,53,6,11,75,64
667,34,79,38,49,67
668,65,30,58,70,28
669,67,6,70,0,0
670,33,51,0,0,0
671,89,31,0,0,0
672,9,77,18,37,0
673,83,55,28,0,0
674,76,4,71,49,0
675,64,50,34,0,0
676,23,39,35,0,0
677,71,67,0,0,0
678,70,30,10,31,2
679,78,65,76,34,0
680,37,48,67,12,0
681,66,14,18,35,71
682,19,31,44,79,15
683,35,83,0,0,0
684,28,52,30,86,2
685,1,2,18,49,79
686,71,52,19,72,68
687,63,58,9,31,18
688,30,0,0,0,0
689,37,0,0,0,0
690,34,43,13,0,0
691,10,46,27,50,18
692,6,10,63,0,0
693,8,34,18,28,0
694,83,1,0,0,0
695,76,4,58,0,0
696,31,34,0,0,0
697,30,0,0,0,0
698,10,0,0,0,0
699,70,0,0,0,0
700,83,16,0,0,0
701,51,52,0,0,0
702,50,48,32,67,6
703,32,0,0,0,0
704,71,0,0,0,0
705,10,19,6,70,0
706,89,70,18,76,2
707,11,18,78,67,6
708,57,35,10,82,0
709,34,8,35,31,45
710,51,30,55,31,66
711,28,51,46,30,20
712,34,48,88,18,0
713,43,19,62,71,31
714,78,49,77,30,86
715,82,87,0,0,0
716,37,76,50,1,0
717,30,0,0,0,0
718,58,0,0,0,0
719,15,0,0,0,0
720,30,33,0,0,0
721,33,0,0,0,0
722,59,32,65,0,0
723,71,28,87,38,0
724,8,84,0,0,0
725,76,4,0,0,0
726,19,71,51,58,0
727,67,60,35,71,59
728,2,76,15,79,67
729,15,70,18,0,0
730,10,0,0,0,0
731,74,69,0,0,0
732,71,84,58,9,16
733,58,52,0,0,0
734,78,0,0,0,0
735,70,35,0,0,0
736,69,0,0,0,0
737,47,65,50,0,0
738,82,76,51,64,0
739,57,58,84,0,0
740,10,89,52,0,0
741,30,58,51,2,0
742,32,8,0,0,0
743,34,19,52,0,0
744,19,44,34,11,6
745,57,15,68,79,28
746,4,66,6,48,0
747,27,58,61,33,15
748,1,2,50,34,90
749,66,51,26,39,0
750,35,34,68,8,0
751,15,29,36,0,0
752,46,13,34,67,51
753,53,1,30,52,71
754,35,0,0,0,0
755,12,0,0,0,0
756,34,13,43,1,0
757,72,73,20,0,0
758,78,77,15,68,57
759,58,30,0,0,0
760,67,76,11,37,48
761,11,0,0,0,0
762,19,6,30,11,51
763,83,48,75,0,0
764,30,31,0,0,0
765,57,76,71,31,60
766,35,84,83,18,16
767,74,58,4,84,0
768,27,31,50,77,82
769,70,83,80,2,43
770,79,2,35,0,0
771,9,0,0,0,0
772,18,52,66,89,15
773,31,68,35,4,0
774,18,0,0,0,0
775,8,0,0,0,0
776,22,71,35,0,0
777,35,37,51,0,0
778,20,0,0,0,0
779,31,20,0,0,0
780,30,11,78,8,0
781,15,31,58,49,1
782,29,30,43,50,60
783,15,70,50,18,49
784,49,56,66,0,0
785,53,30,0,0,0
786,48,2,0,0,0
787,35,48,51,83,11
788,35,71,0,0,0
789,83,67,15,55,72
790,30,51,58,48,0
791,34,0,0,0,0
792,71,30,1,29,34
793,31,34,13,50,35
794,90,30,11,63,0
795,71,70,33,6,31
796,67,51,0,0,0
797,60,0,0,0,0
798,70,0,0,0,0
799,38,67,50,15,0
800,64,68,74,76,78
801,29,0,0,0,0
802,31,76,21,58,0
803,70,0,0,0,0
804,52,83,0,0,0
805,18,0,0,0,0
806,38,10,4,66,47
807,60,15,53,31,27
808,43,47,46,77,30
809,70,29,23,78,67
810,35,2,22,0,0
811,30,0,0,0,0
812,22,28,70,0,0
813,11,0,0,0,0
814,30,35,0,0,0
815,67,61,28,33,0
816,34,67,0,0,0
817,70,34,51,50,52
818,74,66,31,58,0
819,28,15,81,70,0
820,71,0,0,0,0
821,83,49,0,0,0
822,9,78,59,0,0
823,35,50,58,10,76
824,89,0,0,0,0
825,69,43,21,0,0
826,57,55,39,16,0
827,6,0,0,0,0
828,31,76,49,0,0
829,51,70,0,0,0
830,11,18,59,35,0
831,76,89,49,2,20
832,74,0,0,0,0
833,34,26,37,70,0
834,64,6,30,63,44
835,35,2,0,0,0
836,18,45,5,0,0
837,34,67,8,31,47
838,70,10,57,35,0
839,15,47,16,20,28
840,84,0,0,0,0
841,35,11,34,59,19
842,78,87,34,22,52
843,51,0,0,0,0
844,32,30,39,0,0
845,55,39,34,22,61
846,4,83,37,0,0
847,84,87,62,45,0
848,18,4,55,13,0
849,69,31,60,67,28
850,50,0,0,0,0
851,52,11,0,0,0
852,76,11,78,34,35
853,78,15,30,0,0
854,30,38,0,0,0
855,21,0,0,0,0
856,4,45,0,0,0
857,20,51,79,70,55
858,31,84,34,0,0
859,83,15,0,0,0
860,63,70,29,60,34
861,27,35,34,46,0
862,70,0,0,0,0
863,57,18,0,0,0
864,79,69,19,0,0
865,38,34,50,33,0
866,64,35,71,58,69
867,65,48,4,57,10
868,2,0,0,0,0
869,1,69,0,0,0
870,46,35,6,38,0
871,38,21,0,0,0
872,65,33,50,0,0
873,30,60,0,0,0
874,34,31,10,56,35
875,30,70,37,54,45
876,18,35,0,0,0
877,84,0,0,0,0
878,31,50,29,0,0
879,76,45,59,18,80
880,4,50,6,34,0
881,15,28,0,0,0
882,82,43,35,18,11
883,32,0,0,0,0
884,76,10,30,51,0
885,38,39,0,0,0
886,34,71,79,0,0
887,83,50,30,27,70
888,2,37,0,0,0
889,70,0,0,0,0
890,73,0,0,0,0
891,89,31,15,14,78
892,58,0,0,0,0
893,11,34,31,0,0
894,11,70,71,46,15
895,60,87,21,0,0
896,27,0,0,0,0
897,78,58,19,34,68
898,2,88,11,44,0
899,31,52,49,66,4
900,58,0,0,0,0
901,65,10,67,33,18
902,43,31,49,30,33
903,59,84,57,0,0
904,77,45,52,35,51
905,8,0,0,0,0
906,2,31,74,58,28
907,34,35,0,0,0
908,14,0,0,0,0
909,6,28,13,10,0
910,70,71,31,34,0
911,8,55,30,2,0
912,34,58,67,0,0
913,64,0,0,0,0
914,60,0,0,0,0
915,8,0,0,0,0
916,15,30,0,0,0
917,71,0,0,0,0
918,7,0,0,0,0
919,78,0,0,0,0
920,64,2,59,46,0
921,37,50,34,51,27
922,33,52,31,0,0
923,2,1,58,16,0
924,87,4,67,35,30
925,22,20,0,0,0
926,28,18,20,71,64
927,33,18,34,47,20
928,28,43,35,15,0
929,35,0,0,0,0
930,11,31,58,90,25
931,57,0,0,0,0
932,78,66,43,0,0
933,39,11,0,0,0
934,31,0,0,0,0
935,79,21,0,0,0
936,21,83,6,35,18
937,49,67,2,63,34
938,59,57,58,52,50
939,36,0,0,0,0
940,31,4,34,71,2
941,10,49,34,38,6
942,77,0,0,0,0
943,10,63,71,82,41
944,2,51,35,0,0
945,15,50,34,63,19
946,18,74,16,46,28
947,31,30,11,4,0
948,67,22,19,66,71
949,37,51,0,0,0
950,47,43,16,1,60
951,28,0,0,0,0
952,2,69,50,0,0
953,70,76,44,29,35
954,57,71,0,0,0
955,4,31,67,60,0
956,18,49,15,13,0
957,21,52,83,5,44
958,35,37,0,0,0
959,70,84,6,0,0
960,11,60,2,71,46
961,44,71,0,0,0
962,4,63,34,76,0
963,31,0,0,0,0
964,4,70,66,11,0
965,89,48,0,0,0
966,46,15,18,4,0
967,21,19,18,0,0
968,8,6,52,0,0
969,20,14,31,35,70
970,69,52,63,0,0
971,64,0,0,0,0
972,64,35,6,61,4
973,90,0,0,0,0
974,34,31,0,0,0
975,35,83,59,65,74
976,71,22,30,0,0
977,28,77,57,16,6
978,66,27,37,31,70
979,39,46,34,2,0
980,2,45,0,0,0
981,30,32,15,28,0
982,55,76,0,0,0
983,40,0,0,0,0
984,14,0,0,0,0
985,35,78,57,70,0
986,82,0,0,0,0
987,2,68,11,31,57
988,2,6,0,0,0
989,52,64,2,31,82
990,15,90,0,0,0
991,18,76,0,0,0
992,64,2,0,0,0
993,24,6,0,0,0
994,31,51,69,52,18
995,11,31,9,0,0
996,90,0,0,0,0
997,4,66,27,20,8
998,65,28,87,0,0
999,32,76,35,19,4
1000,31,34,89,67,82
1001,83,0,0,0,0
1002,30,4,25,2,1
1003,34,71,0,0,0
1004,78,37,76,32,64
1005,6,26,0,0,0
1006,67,43,18,30,48
1007,70,76,51,83,13
1008,76,61,0,0,0
1009,88,60,0,0,0
1010,38,51,0,0,0
1011,6,55,0,0,0
1012,43,48,0,0,0
1013,87,45,15,32,0
1014,19,20,87,56,35
1015,66,58,30,71,19
1016,35,33,15,69,58
1017,23,84,60,69,1
1018,76,71,29,68,6
1019,16,0,0,0,0
1020,51,71,0,0,0
1021,4,18,6,67,25
1022,35,58,37,83,29
1023,59,0,0,0,0
1024,24,63,10,70,2
1025,58,74,32,71,84
1026,47,57,18,0,0
1027,35,0,0,0,0
1028,12,39,0,0,0
1029,10,50,2,0,0
1030,31,52,12,67,0
1031,50,58,72,46,49
1032,71,36,33,60,0
1033,71,55,56,0,0
1034,33,32,71,0,0
1035,71,10,50,6,0
1036,11,0,0,0,0
1037,8,40,0,0,0
1038,44,50,12,39,0
1039,51,28,76,24,0
1040,2,0,0,0,0
1041,20,44,24,37,31
1042,89,51,76,71,65
1043,70,0,0,0,0
1044,28,34,66,25,71
1045,61,71,15,0,0
1046,72,77,58,0,0
1047,66,0,0,0,0
1048,30,0,0,0,0
1049,2,0,0,0,0
1050,49,0,0,0,0
1051,65,43,0,0,0
1052,34,6,51,43,0
1053,59,58,0,0,0
1054,90,24,29,30,11
1055,70,35,0,0,0
1056,9,43,31,72,6
1057,38,51,0,0,0
1058,15,83,2,0,0
1059,2,27,18,70,0
1060,15,0,0,0,0
1061,88,76,38,20,0
1062,51,33,63,48,4
1063,11,13,0,0,0
1064,34,0,0,0,0
1065,78,18,74,38,10
1066,40,31,67,27,76
1067,15,4,60,33,0
1068,9,0,0,0,0
1069,82,28,34,76,0
1070,76,67,82,0,0
1071,48,44,10,18,0
1072,63,30,70,58,78
1073,10,50,0,0,0
1074,65,66,28,2,38
1075,15,46,21,0,0
1076,34,18,6,2,37
1077,19,70,36,34,0
1078,10,83,71,30,49
1079,35,33,22,51,0
1080,57,8,39,71,49
1081,32,0,0,0,0
1082,19,51,80,88,35
1083,87,30,31,63,83
1084,78,20,0,0,0
1085,34,83,63,0,0
1086,62,29,43,15,0
1087,19,74,43,4,0
1088,28,63,15,70,76
1089,6,15,0,0,0
1090,50,0,0,0,0
1091,49,37,75,0,0
1092,67,54,34,0,0
1093,44,63,0,0,0
1094,50,11,51,0,0
1095,4,37,70,34,79
1096,18,71,76,35,90
1097,30,58,80,4,71
1098,34,2,59,46,77
1099,55,34,6,0,0
1100,67,52,18,76,34
1101,66,8,38,10,0
1102,76,83,0,0,0
1103,31,22,0,0,0
1104,84,18,34,55,0
1105,18,50,71,0,0
1106,71,37,21,30,10
1107,65,0,0,0,0
1108,71,48,0,0,0
1109,71,38,83,30,0
1110,50,70,0,0,0
1111,19,16,2,22,18
1112,1,67,88,0,0
1113,47,57,78,67,10
1114,43,38,0,0,0
1115,46,0,0,0,0
1116,78,0,0,0,0
1117,50,55,37,30,89
1118,68,0,0,0,0
1119,45,34,55,58,67
1120,38,76,31,64,0
1121,28,20,31,2,78
1122,2,58,0,0,0
1123,6,30,31,34,84
1124,23,72,51,30,43
1125,31,67,54,35,0
1126,83,67,15,34,5
1127,35,72,50,34,71
1128,55,35,5,26,31
1129,59,67,13,0,0
1130,4,58,34,0,0
1131,58,63,55,6,11
1132,10,0,0,0,0
1133,6,35,44,4,15
1134,30,35,0,0,0
1135,10,0,0,0,0
1136,63,39,5,0,0
1137,46,0,0,0,0
1138,51,31,44,78,71
1139,58,18,76,39,4
1140,36,75,64,71,31
1141,58,11,0,0,0
1142,44,11,51,66,31
1143,31,43,83,19,47
1144,80,4,90,41,0
1145,29,71,0,0,0
1146,15,83,0,0,0
1147,30,16,31,58,0
1148,49,43,0,0,0
1149,76,70,6,88,0
1150,34,19,49,35,20
1151,10,23,58,0,0
1152,18,0,0,0,0
1153,51,31,0,0,0
